Id,MSSubClass,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,GarageType_NoNull,GarageYrBlt_NoNull,MasVnrArea_NoNull,LotFrontage_capped,LotArea_capped,TotalBsmtSF_capped,GrLivArea_capped,GarageArea_capped,1stFlrSF_capped
51,60,RL,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,Av,Gd,182,Unf,0,612,GasA,Gd,Y,SBrkr,676,0,0,1,2,0,3,1,TA,6,Typ,0,None,Fin,2,TA,TA,Y,0,75,0,0,0,0,7,2007,WD,Normal,177000,Attchd,1997.0,0.0,,13869.0,794.0,1470.0,388.0,794.0
52,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,No,TA,0,Unf,0,816,GasA,TA,Y,SBrkr,0,360,0,0,1,0,3,1,TA,6,Typ,1,Gd,Unf,2,TA,TA,Y,112,0,0,0,0,400,9,2006,WD,Normal,114500,Detchd,1985.0,0.0,52.0,6240.0,816.0,1176.0,528.0,816.0
53,90,RM,Grvl,IR2,Bnk,AllPub,Corner,Mod,IDOTRR,RRNn,Norm,Duplex,1Story,5,5,1963,1963,Gable,CompShg,Wd Sdng,Wd Sdng,Fa,TA,CBlock,Gd,TA,Gd,Gd,104,GLQ,712,0,GasA,TA,N,SBrkr,0,0,1,0,1,0,2,1,TA,5,Typ,0,None,Unf,2,TA,TA,Y,106,0,0,0,0,0,5,2010,WD,Normal,110000,CarPort,1963.0,0.0,110.0,8472.0,816.0,816.0,516.0,816.0
54,20,RL,Pave,IR1,Low,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,9,5,1981,1987,Gable,WdShngl,WdShing,Wd Shng,Gd,TA,CBlock,Ex,TA,Gd,Ex,1810,Unf,0,32,GasA,Gd,Y,SBrkr,0,0,2,0,0,1,0,1,Gd,5,Typ,1,Gd,Fin,3,TA,TA,Y,857,72,0,0,0,0,11,2006,WD,Normal,385000,Attchd,1981.0,0.0,68.0,35469.990413139654,1842.0,1842.0,894.0,1842.0
55,80,RL,Pave,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,TA,384,Unf,0,0,GasA,TA,Y,SBrkr,0,0,0,0,1,0,3,1,TA,6,Min1,1,TA,Unf,2,TA,TA,Y,0,50,0,0,0,0,2,2007,WD,Normal,130000,Detchd,1962.0,0.0,60.0,7134.0,384.0,1360.0,572.0,1360.0
56,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,No,TA,490,Unf,0,935,GasA,Gd,Y,SBrkr,0,0,0,0,2,0,3,1,TA,7,Typ,1,Gd,RFn,2,TA,TA,Y,0,0,0,407,0,0,7,2008,WD,Normal,180500,Attchd,1964.0,272.0,100.0,10175.0,1425.0,1425.0,576.0,1425.0
57,160,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,No,Gd,649,Unf,0,321,GasA,Ex,Y,SBrkr,756,0,1,0,2,1,3,1,Gd,7,Typ,0,None,Fin,2,TA,TA,Y,115,0,0,0,0,0,8,2009,WD,Abnorml,172500,Attchd,1999.0,456.0,24.0,2645.0,970.0,1739.0,480.0,983.0
58,60,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,No,Gd,0,Unf,0,860,GasA,Ex,Y,SBrkr,860,0,0,0,2,1,3,1,Gd,7,Typ,0,None,RFn,2,TA,TA,Y,0,70,0,0,0,0,8,2006,WD,Normal,196500,Attchd,2004.0,0.0,89.0,11645.0,860.0,1720.0,565.0,860.0
59,60,RL,Pave,IR2,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,Gd,Ex,0,Unf,0,1410,GasA,Ex,Y,SBrkr,1519,0,0,0,3,1,3,1,Gd,10,Typ,1,Gd,Fin,3,TA,TA,Y,192,0,37,0,0,0,10,2006,New,Partial,438780,BuiltIn,2006.0,1031.0,66.0,13682.0,1410.0,2829.1646571881433,641.0,1426.0
60,20,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,Av,TA,632,Unf,0,148,GasA,Ex,Y,SBrkr,0,0,0,0,1,0,2,1,TA,4,Typ,0,None,Unf,1,TA,TA,Y,196,0,0,0,0,0,1,2008,WD,Normal,124900,Detchd,1973.0,0.0,60.0,7200.0,780.0,780.0,352.0,780.0
61,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Gd,941,Unf,0,217,GasA,Ex,Y,SBrkr,0,0,1,0,1,1,3,1,Gd,5,Typ,0,None,Unf,2,TA,TA,Y,0,50,0,0,0,0,5,2006,New,Partial,158000,Detchd,2006.0,0.0,63.0,13072.0,1158.0,1158.0,576.0,1158.0
62,75,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,Fa,No,TA,0,Unf,0,530,GasA,TA,N,SBrkr,530,0,0,0,1,0,3,1,Fa,6,Typ,0,None,Unf,1,TA,TA,N,0,0,144,0,0,0,3,2007,WD,Normal,101000,Detchd,1935.0,0.0,60.0,7200.0,530.0,1111.0,288.0,581.0
63,120,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,Mn,Gd,24,Unf,0,1346,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,2,1,Gd,6,Typ,1,Gd,RFn,2,TA,TA,Y,120,49,0,0,0,0,10,2007,WD,Normal,202500,Attchd,2006.0,178.0,44.0,6442.0,1370.0,1370.0,484.0,1370.0
64,70,RM,Pave,IR1,Bnk,AllPub,Inside,Gtl,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,TA,TA,BrkTil,TA,TA,No,TA,0,Unf,0,576,GasA,Gd,Y,SBrkr,808,0,0,0,2,0,3,1,TA,9,Typ,0,None,Unf,2,TA,TA,Y,12,11,64,0,0,0,4,2010,WD,Normal,140000,Detchd,1990.0,0.0,50.0,10300.0,576.0,1710.0,480.0,902.0
65,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Gd,739,Unf,0,318,GasA,Ex,Y,SBrkr,977,0,1,0,2,1,3,1,Gd,8,Typ,0,None,RFn,2,TA,TA,Y,576,36,0,0,0,0,2,2009,WD,Normal,219500,Attchd,1998.0,573.0,,9375.0,1057.0,2034.0,645.0,1057.0
66,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,Av,Ex,0,Unf,0,1143,GasA,Ex,Y,SBrkr,1330,0,0,0,2,1,4,1,Gd,9,Typ,1,Gd,RFn,3,TA,TA,Y,192,151,0,0,0,0,10,2007,WD,Normal,317000,BuiltIn,2004.0,344.0,76.0,9591.0,1143.0,2473.0,852.0,1143.0
67,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,Gd,TA,Gd,Gd,912,Unf,0,1035,GasA,TA,Y,SBrkr,0,0,1,0,2,0,3,1,TA,7,Min1,1,Gd,RFn,2,TA,TA,Y,301,0,0,0,0,0,7,2010,WD,Normal,180000,Attchd,1970.0,287.0,,19900.0,1947.0,2207.0,576.0,2129.096057431453
68,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,1013,Unf,0,440,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,7,Typ,0,None,RFn,2,TA,TA,Y,144,29,0,0,0,0,6,2007,WD,Normal,226000,Attchd,2003.0,167.0,72.0,10665.0,1453.0,1479.0,558.0,1479.0
69,30,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,No,TA,0,Unf,0,747,GasA,TA,Y,SBrkr,0,0,0,0,1,0,2,1,TA,4,Typ,0,None,Unf,1,TA,TA,Y,0,0,0,0,0,0,6,2010,WD,Normal,80000,Attchd,1945.0,0.0,47.0,4608.0,747.0,747.0,220.0,747.0
70,50,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,Gd,TA,CBlock,TA,TA,No,TA,603,Unf,0,701,GasW,TA,Y,SBrkr,983,0,0,0,2,0,3,1,TA,7,Typ,1,TA,Fin,2,TA,TA,Y,0,21,114,0,0,0,7,2006,WD,Normal,225000,Attchd,1953.0,0.0,81.0,15593.0,1304.0,2287.0,667.0,1304.0
71,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,TA,Gd,CBlock,Gd,TA,Gd,Gd,1880,Unf,0,343,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,3,1,TA,8,Typ,2,Gd,Fin,2,TA,TA,Y,300,0,0,0,0,0,2,2007,WD,Normal,244000,Attchd,1973.0,1115.0,95.0,13651.0,2154.1927632034713,2223.0,516.0,2129.096057431453
72,20,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,TA,TA,CBlock,TA,TA,No,TA,565,Unf,0,280,GasA,TA,Y,SBrkr,0,0,1,0,1,0,2,1,TA,4,Typ,0,None,Unf,2,TA,TA,Y,0,0,0,0,0,0,6,2007,WD,Normal,129500,Detchd,1987.0,0.0,69.0,7599.0,845.0,845.0,360.0,845.0
73,60,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Gd,0,Unf,0,832,GasA,Gd,Y,SBrkr,833,0,0,0,2,1,3,1,TA,7,Typ,1,TA,Fin,2,TA,TA,Y,0,94,0,0,291,0,12,2009,WD,Normal,185000,Attchd,1998.0,40.0,74.0,10141.0,832.0,1718.0,427.0,885.0
74,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,TA,320,BLQ,362,404,GasA,Gd,Y,SBrkr,0,0,1,0,1,0,3,1,TA,6,Typ,0,None,Unf,2,TA,TA,Y,0,0,0,0,0,0,5,2010,WD,Normal,144900,Attchd,1989.0,104.0,85.0,10200.0,1086.0,1086.0,490.0,1086.0
75,50,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,Gd,Gd,CBlock,Fa,TA,No,Fa,0,Unf,0,840,GasA,Gd,N,SBrkr,765,0,0,0,2,0,3,2,TA,8,Typ,0,None,Unf,1,TA,TA,Y,0,0,202,0,0,0,5,2010,WD,Normal,107400,Detchd,1915.0,0.0,60.0,5790.0,840.0,1605.0,379.0,840.0
76,180,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,TA,TA,CBlock,Gd,TA,Gd,Gd,462,Unf,0,0,GasA,TA,Y,SBrkr,462,0,1,0,1,0,2,1,TA,5,Typ,0,None,Unf,1,TA,TA,Y,120,101,0,0,0,0,11,2009,WD,Normal,91000,BuiltIn,1973.0,0.0,21.0,1596.0,462.0,988.0,297.0,526.0
77,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,No,TA,228,Unf,0,724,GasA,Ex,Y,FuseA,0,0,0,0,1,0,2,1,TA,4,Typ,0,None,Unf,1,TA,TA,Y,0,0,0,0,0,0,4,2008,WD,Normal,135750,Detchd,1956.0,0.0,,8475.0,952.0,952.0,283.0,952.0
78,50,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,No,TA,336,GLQ,41,295,GasA,TA,Y,SBrkr,213,0,1,0,1,0,2,1,TA,6,Min1,0,None,Unf,1,TA,TA,Y,0,0,0,0,0,0,1,2008,WD,Normal,127000,Detchd,1948.0,0.0,50.0,8635.0,672.0,1285.0,240.0,1072.0
79,90,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,TA,0,Unf,0,1768,GasA,TA,N,SBrkr,0,0,0,0,2,0,4,2,TA,8,Typ,0,None,NoGarage,0,NoGarage,NoGarage,Y,0,0,0,0,0,0,4,2010,WD,Normal,136500,None,2005.0,0.0,72.0,10778.0,1768.0,1768.0,0.0,1768.0
80,50,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,PConc,TA,TA,No,TA,0,Unf,0,440,GasA,Gd,Y,SBrkr,548,0,0,0,1,1,2,1,TA,5,Typ,0,None,Unf,2,TA,TA,Y,74,0,128,0,0,0,5,2009,WD,Normal,110000,Detchd,1966.0,0.0,60.0,10440.0,440.0,1230.0,440.0,682.0
81,60,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,TA,Gd,CBlock,Gd,TA,No,Gd,448,Unf,0,448,GasA,TA,Y,SBrkr,960,0,0,0,2,1,4,1,Gd,8,Typ,1,Gd,Fin,1,TA,TA,Y,0,72,0,0,252,0,6,2009,WD,Normal,193500,Attchd,1968.0,576.0,100.0,13000.0,896.0,2142.0,509.0,1182.0
82,120,RM,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,TA,Gd,PConc,Ex,Gd,No,Ex,1201,Unf,0,36,GasA,Ex,Y,SBrkr,0,0,1,0,2,0,2,1,TA,5,Typ,0,None,Fin,2,TA,TA,Y,0,199,0,0,0,0,3,2006,WD,Normal,153500,Attchd,1998.0,443.0,32.0,4500.0,1237.0,1337.0,405.0,1337.0
83,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Gd,33,Unf,0,1530,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,6,Typ,1,Gd,RFn,3,TA,TA,Y,144,99,0,0,0,0,10,2008,WD,Normal,245000,Attchd,2007.0,468.0,78.0,10206.0,1563.0,1563.0,758.0,1563.0
84,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,No,TA,0,Unf,0,1065,GasA,Gd,Y,SBrkr,0,0,0,0,1,1,3,1,TA,6,Typ,0,None,Unf,2,TA,TA,Y,74,0,0,0,0,0,7,2007,COD,Normal,126500,Detchd,1974.0,66.0,80.0,8892.0,1065.0,1065.0,461.0,1065.0
85,80,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,No,Gd,0,Unf,0,384,GasA,Gd,Y,SBrkr,670,0,0,0,2,1,3,1,TA,7,Typ,1,TA,Fin,2,TA,TA,Y,120,72,0,0,0,700,5,2009,WD,Normal,168500,BuiltIn,1995.0,22.0,,8530.0,384.0,1474.0,400.0,804.0
86,60,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,Gd,TA,No,Gd,0,Unf,0,1288,GasA,Ex,Y,SBrkr,1116,0,0,0,2,1,4,1,Gd,9,Typ,1,TA,Unf,2,TA,TA,Y,127,82,0,0,0,0,4,2006,WD,Normal,260000,Attchd,1991.0,284.0,121.0,16059.0,1288.0,2417.0,462.0,1301.0
87,60,RL,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,0,Unf,0,684,GasA,Ex,Y,SBrkr,876,0,0,0,2,1,3,1,Gd,6,Typ,1,Gd,Fin,2,TA,TA,Y,100,38,0,0,0,0,3,2009,WD,Normal,174000,BuiltIn,2005.0,0.0,122.0,11911.0,684.0,1560.0,400.0,684.0
88,160,FV,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,0,Unf,0,612,GasA,Ex,Y,SBrkr,612,0,0,0,2,1,2,1,Gd,4,Typ,0,None,RFn,2,TA,TA,Y,0,234,0,0,0,0,6,2009,New,Partial,164500,Detchd,2009.0,76.0,40.0,3951.0,612.0,1224.0,528.0,612.0
89,50,C,Pave,IR1,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,Fa,Fa,CBlock,TA,Fa,No,TA,0,Unf,0,1013,GasA,TA,N,SBrkr,0,513,0,0,1,0,2,1,Fa,6,Typ,0,None,NoGarage,0,NoGarage,NoGarage,N,0,0,156,0,0,0,10,2009,ConLD,Abnorml,85000,None,2005.0,0.0,105.0,8470.0,1013.0,1526.0,0.0,1013.0
90,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,No,Gd,588,Unf,0,402,GasA,Ex,Y,SBrkr,0,0,1,0,1,0,3,1,TA,5,Typ,0,None,NoGarage,0,NoGarage,NoGarage,Y,0,0,0,0,0,0,8,2007,WD,Normal,123600,None,2005.0,0.0,60.0,8070.0,990.0,990.0,0.0,990.0
91,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,TA,TA,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,TA,Y,FuseA,0,0,0,0,1,0,2,1,TA,4,Typ,0,None,Unf,2,TA,TA,Y,0,29,0,0,0,0,7,2006,WD,Normal,109900,Detchd,1950.0,0.0,60.0,7200.0,0.0,1040.0,420.0,1040.0
92,20,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,TA,600,Unf,0,635,GasA,TA,Y,SBrkr,0,0,0,0,1,0,2,1,TA,6,Typ,0,None,Unf,2,TA,TA,Y,0,0,0,0,0,0,12,2006,WD,Abnorml,98600,Attchd,1961.0,203.0,85.0,8500.0,1235.0,1235.0,480.0,1235.0
93,30,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,TA,Gd,BrkTil,Gd,TA,No,Gd,713,Unf,0,163,GasA,Ex,Y,SBrkr,0,0,1,0,1,0,2,1,TA,5,Typ,0,None,Unf,2,TA,TA,Y,0,0,44,0,0,0,8,2009,WD,Normal,163500,Detchd,1921.0,0.0,80.0,13360.0,876.0,964.0,432.0,964.0
94,190,C,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,TA,TA,BrkTil,TA,Fa,Mn,TA,1046,Unf,0,168,GasW,Ex,N,SBrkr,1031,0,0,1,2,0,4,2,TA,9,Typ,1,Gd,Unf,2,TA,TA,Y,0,0,0,0,99,0,11,2007,WD,Normal,133900,Detchd,1900.0,0.0,60.0,7200.0,1214.0,2291.0,506.0,1260.0
95,60,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,TA,Gd,PConc,Gd,TA,No,Gd,648,Unf,0,176,GasA,Ex,Y,SBrkr,881,0,1,0,2,1,3,1,Gd,7,Typ,0,None,RFn,2,TA,TA,Y,0,162,0,0,0,0,5,2007,WD,Normal,204750,Attchd,1997.0,0.0,69.0,9337.0,824.0,1786.0,684.0,905.0
96,60,RL,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,Ex,Gd,PConc,Gd,Gd,No,Gd,310,Unf,0,370,GasA,Gd,Y,SBrkr,790,0,0,0,2,1,3,1,TA,6,Typ,1,TA,Fin,2,TA,TA,Y,232,63,0,0,0,480,4,2009,WD,Normal,185000,BuiltIn,1993.0,68.0,,9765.0,680.0,1470.0,420.0,680.0
97,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Av,Gd,1162,Unf,0,426,GasA,Ex,Y,SBrkr,0,0,0,0,2,0,3,1,Gd,6,Typ,0,None,RFn,2,TA,TA,Y,158,29,0,0,0,0,8,2006,WD,Normal,214000,Attchd,1999.0,183.0,78.0,10264.0,1588.0,1588.0,472.0,1588.0
98,20,RL,Pave,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,No,TA,520,Unf,0,440,GasA,TA,Y,FuseF,0,0,1,0,1,0,3,1,TA,6,Typ,0,None,Fin,1,TA,TA,P,120,0,0,0,0,0,5,2007,WD,Normal,94750,Attchd,1965.0,48.0,73.0,10921.0,960.0,960.0,432.0,960.0
99,30,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,No,TA,108,Unf,0,350,GasA,Fa,N,SBrkr,0,0,0,0,1,0,2,1,TA,5,Typ,0,None,Unf,1,Fa,TA,Y,0,0,77,0,0,400,5,2010,COD,Abnorml,83000,Basment,1920.0,0.0,85.0,10625.0,458.0,835.0,366.0,835.0
100,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,TA,TA,CBlock,TA,TA,No,TA,569,Unf,0,381,GasA,Fa,Y,SBrkr,0,0,1,0,1,1,3,1,TA,6,Typ,0,None,NoGarage,0,NoGarage,NoGarage,Y,352,0,0,0,0,400,1,2010,WD,Normal,128950,None,2005.0,0.0,77.0,9320.0,950.0,1225.0,0.0,1225.0
101,20,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,TA,TA,PConc,TA,TA,Mn,TA,1200,Unf,0,410,GasA,Gd,Y,SBrkr,0,0,1,0,2,0,3,1,Gd,6,Typ,2,TA,RFn,2,TA,TA,Y,168,68,0,0,0,0,2,2010,WD,Normal,205000,Attchd,1977.0,28.0,,10603.0,1610.0,1610.0,480.0,1610.0
102,60,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,Gd,TA,CBlock,Gd,TA,No,Gd,0,Unf,0,741,GasA,TA,Y,SBrkr,755,0,0,0,2,1,3,1,Gd,7,Typ,1,TA,Fin,2,TA,TA,Y,192,46,0,0,0,0,6,2010,WD,Normal,178000,Attchd,1985.0,336.0,77.0,9206.0,741.0,1732.0,476.0,977.0
103,90,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,TA,Fa,Slab,NoBasement,NoBasement,NoBasement,NoBasement,0,NoBasement,0,0,GasA,TA,Y,SBrkr,0,0,0,0,2,0,4,2,TA,8,Typ,0,None,Unf,2,TA,TA,Y,0,0,0,0,0,0,6,2009,WD,Alloca,118964,Attchd,1979.0,0.0,64.0,7018.0,0.0,1535.0,410.0,1535.0
